"lon";"lat";"species";"cells";"wcbio_02";"wcbio_05";"wcbio_09";"wcbio_12";"wcbio_17";"wcbio_18"
-41,837111;-20,409917;"Campyloneurum decurrens";6222;18,9640007019043;237;96;12,2236661911011;18,9400005340576;18,2846660614014
-43,489361;-20,432333;"Blechnum occidentale";6281;19,3106670379639;306;68;11,235333442688;17,6119995117188;18,771333694458
-41,837111;-20,409917;"Asplenium praemorsum";6222;18,9640007019043;237;96;12,2236661911011;18,9400005340576;18,2846660614014
-41,837111;-20,409917;"Pityrogramma tartarea";6222;18,9640007019043;237;96;12,2236661911011;18,9400005340576;18,2846660614014
-41,837111;-20,409917;"Phlegmariurus biformis";6222;18,9640007019043;237;96;12,2236661911011;18,9400005340576;18,2846660614014
-42,516389;-19,704444;"Actinostemon klotzschii";4540;25,1959991455078;241;37;11,4643325805664;17,939998626709;24,4206657409668
-41,664528;-19,475;"Adiantum deflectens";4071;24,0380001068115;210;70;11,6326665878296;17,8799991607666;23,2746658325195
-43,332333;-19,246778;"Tabernaemontana laeta";3443;23,554666519165;296;34;12,4290008544922;19,5520000457764;23,0606670379639
-43,489361;-20,432333;"Phlegmariurus pungentifolius";6281;19,3106670379639;306;68;11,235333442688;17,6119995117188;18,771333694458
-41,818889;-19,736389;"Hamelia patens";4655;23,8926658630371;211;72;11,921667098999;18,4360008239746;23,1193332672119
-40,572222;-19,870278;"Ctenitis aspidioides";4979;21,3793334960938;203;172;9,86566638946533;15,7719993591309;20,5599994659424
-43,592222;-20,477611;"Cyathea villosa";6376;20,3026676177979;298;49;11,3383331298828;17,7399997711182;19,7566661834717
-42,506528;-20,851111;"Passiflora amethystina";7284;20,1226673126221;251;83;12,418999671936;19,6280002593994;19,3866672515869
-42,073861;-20,065361;"Dennstaedtia dissecta";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,472222;-20,736389;"Epidendrum armeniacum";6991;18,5900001525879;262;83;11,875;18,7880001068115;17,9160003662109
-42,483333;-20,716667;"Terpsichore chrysleri";6991;18,5900001525879;262;83;11,875;18,7880001068115;17,9160003662109
-42,483333;-20,716667;"Asplenium auriculatum";6991;18,5900001525879;262;83;11,875;18,7880001068115;17,9160003662109
-42,583333;-19,65;"Vernonanthura divaricata";4441;25,1226673126221;247;37;11,5229997634888;17,9879989624023;24,3686676025391
-43,479167;-20,022222;"Lantana fucata";5301;22,1966667175293;310;54;11,5989999771118;18,0639991760254;21,6079998016357
-43,365333;-19,892556;"Casearia arborea";5010;22,4146671295166;317;48;11,6009998321533;18,3279991149902;21,8339996337891
-42,878579;-20,754866;"Maclura tinctoria";7079;22,1000003814697;251;66;12,0166664123535;19,568000793457;21,238000869751
-40,69;-19,792;"Chamaecostus cuspidatus";4878;24,6240005493164;198;142;10,5023326873779;16,6520004272461;23,775333404541
-43,46472;-20,12361;"Asplenium feei";5497;18,775333404541;324;66;11,1310005187988;17,2159996032715;18,2706661224365
-43,48333;-20,1;"Drimys brasiliensis";5497;18,775333404541;324;66;11,1310005187988;17,2159996032715;18,2706661224365
-43,45139;-20,13472;"Paepalanthus mollis";5596;20,1340007781982;314;53;11,3316669464111;17,7760009765625;19,5860004425049
-42,545778;-18,946861;"Blechnum occidentale";2775;23,0953330993652;277;45;11,7683334350586;18,4560012817383;22,5226669311523
-43,608333;-20,1225;"Selaginella flexuosa";5494;21,2726669311523;313;53;11,3806667327881;17,560001373291;20,7186660766602
-43,608333;-20,1225;"Palhinhaea cernua";5494;21,2726669311523;313;53;11,3806667327881;17,560001373291;20,7186660766602
-43,608333;-20,1225;"Anemia phyllitidis";5494;21,2726669311523;313;53;11,3806667327881;17,560001373291;20,7186660766602
-43,608333;-20,1225;"Anemia tomentosa";5494;21,2726669311523;313;53;11,3806667327881;17,560001373291;20,7186660766602
-43,608333;-20,1225;"Anemia raddiana";5494;21,2726669311523;313;53;11,3806667327881;17,560001373291;20,7186660766602
-39,962833;-19,209417;"Pteris brasiliensis";3523;25,8673324584961;181;155;9,03633308410645;14,8999996185303;25,0233325958252
-39,962833;-19,209417;"Pityrogramma calomelanos";3523;25,8673324584961;181;155;9,03633308410645;14,8999996185303;25,0233325958252
-43,610833;-20,129167;"Asplenium auritum";5592;20,2159996032715;319;59;11,3503332138062;17,4879989624023;19,7080001831055
-42,809722;-20,721028;"Pteris deflexa";6983;22,1893329620361;248;66;12,3383340835571;19,992000579834;21,3320007324219
-43,610833;-20,129167;"Doryopteris raddiana";5592;20,2159996032715;319;59;11,3503332138062;17,4879989624023;19,7080001831055
-43,610556;-20,129167;"Palhinhaea camporum";5592;20,2159996032715;319;59;11,3503332138062;17,4879989624023;19,7080001831055
-43,581667;-20,1325;"Asplenium formosum";5593;18,7700004577637;324;65;11,1736669540405;17,2039985656738;18,2873344421387
-43,581667;-20,1325;"Lytoneuron paradoxum";5593;18,7700004577637;324;65;11,1736669540405;17,2039985656738;18,2873344421387
-43,581667;-20,1325;"Notholaena goyazensis";5593;18,7700004577637;324;65;11,1736669540405;17,2039985656738;18,2873344421387
-43,581667;-20,1325;"Pseudolycopodiella caroliniana";5593;18,7700004577637;324;65;11,1736669540405;17,2039985656738;18,2873344421387
-43,610556;-20,129167;"Asplenium harpeodes";5592;20,2159996032715;319;59;11,3503332138062;17,4879989624023;19,7080001831055
-43,116203;-20,766203;"Adiantum pulverulentum";7074;22,6613330841064;255;56;11,7176666259766;18,996000289917;21,8066673278809
-43,583333;-20,149167;"Anemia raddiana";5593;18,7700004577637;324;65;11,1736669540405;17,2039985656738;18,2873344421387
-43,583889;-20,149167;"Hymenophyllum elegans";5592;20,2159996032715;319;59;11,3503332138062;17,4879989624023;19,7080001831055
-43,396944;-19,013056;"Notholaena goyazensis";2951;22,2053337097168;295;44;11,9486665725708;18,8919982910156;21,7560005187988
-43,402056;-19,396361;"Cyathea corcovadensis";3833;22,6286659240723;318;47;12,0539999008179;18,8680000305176;22,1193332672119
-43,436944;-20,198056;"Doryopteris collina";5694;21,3386669158936;303;49;11,4926662445068;18,1319999694824;20,7413330078125
-43,435556;-20,197778;"Microgramma squamulosa";5694;21,3386669158936;303;49;11,4926662445068;18,1319999694824;20,7413330078125
-43,436667;-20,201944;"Hymenophyllum fragile";5694;21,3386669158936;303;49;11,4926662445068;18,1319999694824;20,7413330078125
-43,436667;-20,201944;"Blechnum polypodioides";5694;21,3386669158936;303;49;11,4926662445068;18,1319999694824;20,7413330078125
-43,436667;-20,201944;"Arachniodes denticulata";5694;21,3386669158936;303;49;11,4926662445068;18,1319999694824;20,7413330078125
-43,436667;-20,201944;"Notholaena goyazensis";5694;21,3386669158936;303;49;11,4926662445068;18,1319999694824;20,7413330078125
-42,070306;-20,071861;"Palhinhaea cernua";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,070306;-20,071861;"Cyathea dichromatolepis";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,070306;-20,071861;"Lindsaea arcuata";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,117517;-20,071861;"Doryopteris collina";5432;18,9006671905518;253;88;11,9060001373291;18,5400009155273;18,2600002288818
-42,070306;-20,071861;"Doryopteris raddiana";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,070281;-20,071861;"Cyathea phalerata";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,070306;-20,071861;"Pteris deflexa";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,198417;-19,2095;"Adiantum pulverulentum";3470;25,92799949646;226;51;11,8660001754761;18;25,1706657409668
-42,198417;-19,2095;"Diplazium cristatum";3470;25,92799949646;226;51;11,8660001754761;18;25,1706657409668
-42,077889;-20,067222;"Hymenophyllum fragile";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,077889;-20,067222;"Hymenophyllum hirsutum";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-43,458333;-19,491389;"Asplenium mucronatum";4028;21,257999420166;330;47;11,603666305542;18,064001083374;20,783332824707
-42,077889;-20,067222;"Hymenophyllum elegans";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,073861;-20,065361;"Phlegmariurus reflexus";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,073861;-20,065361;"Diplazium rostratum";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,073861;-20,065361;"Diplazium leptocarpon";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,073861;-20,065361;"Cyathea rufa";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,073861;-20,065361;"Campyloneurum decurrens";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-43,477778;-19,491667;"Palhinhaea cernua";4027;20,1259994506836;331;53;11,5396661758423;17,7280006408691;19,6720008850098
-42,073861;-20,065361;"Terpsichore chrysleri";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,073861;-20,065361;"Phlegmariurus mollicomus";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,073861;-20,065361;"Doryopteris collina";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-43,437056;-20,208444;"Selaginella flexuosa";5792;22,0273323059082;296;46;11,570333480835;18,2719993591309;21,4006671905518
-43,437056;-20,208444;"Ctenitis aspidioides";5792;22,0273323059082;296;46;11,570333480835;18,2719993591309;21,4006671905518
-42,077889;-20,067222;"Diphasiastrum thyoides";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,077889;-20,067222;"Selaginella flexuosa";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,077889;-20,067222;"Microgramma squamulosa";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,077889;-20,067222;"Anemia phyllitidis";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-43,116203;-20,766203;"Pityrogramma calomelanos";7074;22,6613330841064;255;56;11,7176666259766;18,996000289917;21,8066673278809
-42,076944;-20,069722;"Asplenium martianum";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,076944;-20,069722;"Asplenium otites";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,076944;-20,069722;"Asplenium harpeodes";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,076944;-20,069722;"Asplenium wacketii";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,076944;-20,069722;"Polybotrya speciosa";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,088611;-20,069167;"Asplenium pseudonitidum";5432;18,9006671905518;253;88;11,9060001373291;18,5400009155273;18,2600002288818
-42,088611;-20,069167;"Diphasiastrum thyoides";5432;18,9006671905518;253;88;11,9060001373291;18,5400009155273;18,2600002288818
-42,088611;-20,069167;"Pteris decurrens";5432;18,9006671905518;253;88;11,9060001373291;18,5400009155273;18,2600002288818
-42,088611;-20,069167;"Asplenium auritum";5432;18,9006671905518;253;88;11,9060001373291;18,5400009155273;18,2600002288818
-43,4725;-20,090278;"Jamesonia insignis";5497;18,775333404541;324;66;11,1310005187988;17,2159996032715;18,2706661224365
-43,472806;-20,092278;"Phlegmariurus intermedius";5497;18,775333404541;324;66;11,1310005187988;17,2159996032715;18,2706661224365
-42,088611;-20,069167;"Ctenitis bigarellae";5432;18,9006671905518;253;88;11,9060001373291;18,5400009155273;18,2600002288818
-42,088611;-20,069167;"Elaphoglossum tectum";5432;18,9006671905518;253;88;11,9060001373291;18,5400009155273;18,2600002288818
-42,078056;-20,068611;"Elaphoglossum gardnerianum";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,4975;-19,791667;"Pityrogramma calomelanos";4835;25,0806655883789;238;40;11,6016664505005;18,2960014343262;24,3013343811035
-42,854931;-19,701758;"Pteris brasiliensis";4532;23,3706665039062;288;37;11,7819995880127;18,6399993896484;22,716667175293
-42,078056;-20,068611;"Asplenium radicans";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-40,550833;-19,834167;"Alsophila capensis";4979;21,3793334960938;203;172;9,86566638946533;15,7719993591309;20,5599994659424
-40,550944;-19,83425;"Neoblechnum brasiliense";4979;21,3793334960938;203;172;9,86566638946533;15,7719993591309;20,5599994659424
-42,854931;-19,701758;"Pteris denticulata";4532;23,3706665039062;288;37;11,7819995880127;18,6399993896484;22,716667175293
-43,539694;-20,244167;"Selaginella flexuosa";5790;19,7473335266113;318;65;11,4060001373291;17,6240005493164;19,242000579834
-43,539694;-20,244167;"Jamesonia insignis";5790;19,7473335266113;318;65;11,4060001373291;17,6240005493164;19,242000579834
-43,539694;-20,244167;"Diphasiastrum thyoides";5790;19,7473335266113;318;65;11,4060001373291;17,6240005493164;19,242000579834
-43,539694;-20,244167;"Pityrogramma tartarea";5790;19,7473335266113;318;65;11,4060001373291;17,6240005493164;19,242000579834
-43,539694;-20,244167;"Phlegmariurus reflexus";5790;19,7473335266113;318;65;11,4060001373291;17,6240005493164;19,242000579834
-43,539694;-20,244167;"Anemia raddiana";5790;19,7473335266113;318;65;11,4060001373291;17,6240005493164;19,242000579834
-43,579167;-20,219167;"Asplenium serra";5789;18,4839992523193;324;64;11,2969999313354;17,2919998168945;18,0313339233398
-43,583028;-20,220028;"Asplenium geraense";5789;18,4839992523193;324;64;11,2969999313354;17,2919998168945;18,0313339233398
-43,587722;-20,204278;"Phlegmariurus intermedius";5690;18,9739990234375;324;60;11,4116668701172;17,4400005340576;18,5133323669434
-42,520556;-18,947444;"Doryopteris collina";2776;23,0459995269775;275;46;11,7133331298828;18,3600006103516;22,4540004730225
-42,545778;-18,946861;"Cyathea hirsuta";2775;23,0953330993652;277;45;11,7683334350586;18,4560012817383;22,5226669311523
-42,520389;-18,949611;"Palhinhaea cernua";2776;23,0459995269775;275;46;11,7133331298828;18,3600006103516;22,4540004730225
-43,469444;-19,491667;"Notholaena goyazensis";4027;20,1259994506836;331;53;11,5396661758423;17,7280006408691;19,6720008850098
-43,465278;-19,493611;"Anemia rutifolia";4027;20,1259994506836;331;53;11,5396661758423;17,7280006408691;19,6720008850098
-42,599167;-19,786389;"Pityrogramma calomelanos";4734;25,1380004882812;247;35;11,4436664581299;18,1160011291504;24,3493328094482
-43,814361;-20,882667;"Pteris decurrens";7351;21,003999710083;282;63;11,246000289917;17,2719993591309;20,3920001983643
-43,45;-19,583889;"Anemia phyllitidis";4322;23,300666809082;312;35;12,2439994812012;19,0400009155273;22,7820014953613
-42,633889;-19,757778;"Palhinhaea camporum";4733;24,9939994812012;252;36;11,8066663742065;18,5120010375977;24,238000869751
-43,489722;-19,556111;"Palhinhaea cernua";4223;21,5480003356934;329;44;11,7816667556763;18,1919994354248;21,0699996948242
-43,256667;-19,267778;"Neoblechnum brasiliense";3542;23,3706665039062;302;34;12,300666809082;19,4039993286133;22,8660011291504
-43,488889;-19,561389;"Elaphoglossum tectum";4223;21,5480003356934;329;44;11,7816667556763;18,1919994354248;21,0699996948242
-43,491667;-19,559444;"Doryopteris collina";4223;21,5480003356934;329;44;11,7816667556763;18,1919994354248;21,0699996948242
-43,491667;-19,559444;"Pityrogramma calomelanos";4223;21,5480003356934;329;44;11,7816667556763;18,1919994354248;21,0699996948242
-43,290833;-19,708056;"Parablechnum cordatum";4522;22,007999420166;336;41;11,5530004501343;18,3920001983643;21,4440002441406
-40,5375;-19,311667;"Pteris brasiliensis";3706;23,7919998168945;192;146;10,1236667633057;15,9359998703003;22,9680004119873
-42,410556;-19,464444;"Pityrogramma calomelanos";4053;25,5393333435059;236;42;11,460000038147;17,6560001373291;24,7773323059082
-40,812778;-18,871389;"Cyathea corcovadensis";2621;24,3773345947266;188;117;10,815333366394;16,5480003356934;23,5286674499512
-43,404167;-19,2775;"Selaginella flexuosa";3539;22,9559993743896;304;38;12,1746673583984;19,1800003051758;22,4720001220703
-43,256667;-20,595833;"Anemia phyllitidis";6678;22,1586666107178;270;55;11,6886672973633;18,7520008087158;21,4286670684814
-42,854931;-19,701758;"Adiantum pulverulentum";4532;23,3706665039062;288;37;11,7819995880127;18,6399993896484;22,716667175293
-43,437056;-20,208444;"Lophosoria quadripinnata";5792;22,0273323059082;296;46;11,570333480835;18,2719993591309;21,4006671905518
-43,437056;-20,208444;"Phlegmariurus pungentifolius";5792;22,0273323059082;296;46;11,570333480835;18,2719993591309;21,4006671905518
-41,835833;-20,414167;"Lytoneuron paradoxum";6222;18,9640007019043;237;96;12,2236661911011;18,9400005340576;18,2846660614014
-40,516;-19,354278;"Adiantum deflectens";3804;24,5219993591309;191;141;10,0609998703003;15,952000617981;23,703332901001
-40,416389;-19,248889;"Adiantum deflectens";3513;25,3753337860107;187;138;10,0406665802002;15,931999206543;24,5153331756592
-40,798611;-18,944167;"Campyloneurum decurrens";2817;24,6040000915527;188;114;10,7973337173462;16,6119995117188;23,7486667633057
-41,831667;-20,412222;"Cyathea corcovadensis";6223;14,5813331604004;255;102;11,0736665725708;17,2720012664795;13,9800004959106
-41,831583;-20,412306;"Parablechnum cordatum";6223;14,5813331604004;255;102;11,0736665725708;17,2720012664795;13,9800004959106
-41,836944;-20,409722;"Diphasiastrum thyoides";6222;18,9640007019043;237;96;12,2236661911011;18,9400005340576;18,2846660614014
-41,836944;-20,409722;"Phlegmariurus reflexus";6222;18,9640007019043;237;96;12,2236661911011;18,9400005340576;18,2846660614014
-41,831583;-20,412306;"Sticherus pruinosus";6223;14,5813331604004;255;102;11,0736665725708;17,2720012664795;13,9800004959106
-43,547222;-20,3975;"Anemia phyllitidis";6181;19,4373340606689;308;59;11,2843341827393;17,488000869751;18,9226665496826
-41,722472;-19,985417;"Pityrogramma calomelanos";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Anemia raddiana";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Palhinhaea cernua";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Anemia phyllitidis";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Blechnum polypodioides";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Pteris denticulata";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Lindsaea stricta";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Diplazium cristatum";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Adiantum pulverulentum";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Pteris brasiliensis";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,722472;-19,985417;"Blechnum occidentale";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,747583;-20,046694;"Lindsaea stricta";5441;23,4086666107178;212;81;12,2526664733887;18,996000289917;22,6113338470459
-41,722472;-19,985417;"Asplenium otites";5245;24,1946659088135;210;75;12,1866664886475;18,8799991607666;23,3893337249756
-41,747583;-20,046694;"Blechnum polypodioides";5441;23,4086666107178;212;81;12,2526664733887;18,996000289917;22,6113338470459
-41,747583;-20,046694;"Palhinhaea cernua";5441;23,4086666107178;212;81;12,2526664733887;18,996000289917;22,6113338470459
-43,416667;-18,783333;"Pityrogramma calomelanos";2362;22,9020004272461;274;41;12,1743335723877;19,1679992675781;22,4726676940918
-43,4;-18,916667;"Cyathea rufa";2755;22,9759998321533;281;41;12,3403339385986;19,5320014953613;22,5326671600342
-41,747583;-20,046694;"Pteris denticulata";5441;23,4086666107178;212;81;12,2526664733887;18,996000289917;22,6113338470459
-41,74475;-20,047917;"Blechnum occidentale";5441;23,4086666107178;212;81;12,2526664733887;18,996000289917;22,6113338470459
-41,74475;-20,047917;"Neoblechnum brasiliense";5441;23,4086666107178;212;81;12,2526664733887;18,996000289917;22,6113338470459
-43,603056;-19,974722;"Anemia phyllitidis";5200;21,5313339233398;320;59;11,4490003585815;17,484001159668;20,9926662445068
-43,603056;-19,974722;"Asplenium formosum";5200;21,5313339233398;320;59;11,4490003585815;17,484001159668;20,9926662445068
-43,433056;-18,904444;"Doryopteris collina";2656;22,6406669616699;282;42;12,1870002746582;19,2360000610352;22,2059993743896
-43,122828;-19,195575;"Anemia collina";3350;23,203332901001;301;34;11,868332862854;18,9560012817383;22,673999786377
-43,122828;-19,195575;"Pityrogramma calomelanos";3350;23,203332901001;301;34;11,868332862854;18,9560012817383;22,673999786377
-43,216611;-19,260689;"Cyathea axillaris";3543;23,5993328094482;299;35;12,1920003890991;19,3040008544922;23,0853328704834
-43,535556;-19,858889;"Asplenium praemorsum";4908;20,6573333740234;332;63;11,3766670227051;17,507999420166;20,1633338928223
-43,420278;-20,1325;"Anemia raddiana";5596;20,1340007781982;314;53;11,3316669464111;17,7760009765625;19,5860004425049
-43,432222;-20,197222;"Asplenium auriculatum";5694;21,3386669158936;303;49;11,4926662445068;18,1319999694824;20,7413330078125
-43,437778;-19,889722;"Anemia raddiana";5008;22,257999420166;319;52;11,6473331451416;18,1560001373291;21,707332611084
-43,432222;-20,197222;"Asplenium serratum";5694;21,3386669158936;303;49;11,4926662445068;18,1319999694824;20,7413330078125
-43,433056;-18,904444;"Notholaena goyazensis";2656;22,6406669616699;282;42;12,1870002746582;19,2360000610352;22,2059993743896
-43,413333;-20,127222;"Cyathea dichromatolepis";5597;21,6599998474121;305;47;11,5863332748413;18,2960014343262;21,0606670379639
-43,332083;-18,397333;"Hymenophyllum hirsutum";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,315917;-18,401639;"Anemia tomentosa";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,315917;-18,401639;"Blechnum polypodioides";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,315917;-18,401639;"Neoblechnum brasiliense";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,315917;-18,401639;"Blechnum occidentale";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,315556;-18,424222;"Cyathea phalerata";1581;21,3999996185303;279;41;11,1376667022705;17,5240001678467;20,9466667175293
-43,332083;-18,397333;"Pseudolycopodiella caroliniana";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,332083;-18,397333;"Jamesonia insignis";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,315556;-18,390889;"Hymenophyllum elegans";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,332083;-18,397333;"Cyathea corcovadensis";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,332083;-18,397333;"Lycopodiella geometra";1483;19,5919990539551;289;51;10,5230007171631;16,3600006103516;19,1286659240723
-43,315556;-18,424222;"Selaginella flexuosa";1581;21,3999996185303;279;41;11,1376667022705;17,5240001678467;20,9466667175293
-43,315556;-18,424222;"Asplenium praemorsum";1581;21,3999996185303;279;41;11,1376667022705;17,5240001678467;20,9466667175293
-43,315556;-18,424222;"Hymenophyllum elegans";1581;21,3999996185303;279;41;11,1376667022705;17,5240001678467;20,9466667175293
-43,315556;-18,424222;"Trichomanes cristatum";1581;21,3999996185303;279;41;11,1376667022705;17,5240001678467;20,9466667175293
-43,315556;-18,424222;"Osmundastrum cinnamomeum";1581;21,3999996185303;279;41;11,1376667022705;17,5240001678467;20,9466667175293
-43,315556;-18,424222;"Parablechnum cordatum";1581;21,3999996185303;279;41;11,1376667022705;17,5240001678467;20,9466667175293
-40,553889;-19,857222;"Hymenophyllum fragile";4979;21,3793334960938;203;172;9,86566638946533;15,7719993591309;20,5599994659424
-40,553889;-19,857222;"Polybotrya speciosa";4979;21,3793334960938;203;172;9,86566638946533;15,7719993591309;20,5599994659424
-40,553889;-19,857222;"Diplazium celtidifolium";4979;21,3793334960938;203;172;9,86566638946533;15,7719993591309;20,5599994659424
-43,404792;-19,107039;"Campyloneurum centrobrasilianum";3147;23,0393333435059;290;38;12,239333152771;19,4000015258789;22,5693340301514
-43,405278;-20,137361;"Lycopodiella geometra";5597;21,6599998474121;305;47;11,5863332748413;18,2960014343262;21,0606670379639
-43,315556;-18,424222;"Phlegmariurus intermedius";1581;21,3999996185303;279;41;11,1376667022705;17,5240001678467;20,9466667175293
-43,315556;-18,424222;"Palhinhaea cernua";1581;21,3999996185303;279;41;11,1376667022705;17,5240001678467;20,9466667175293
-41,372944;-19,278333;"Selaginella flexuosa";3588;22,5753326416016;208;99;11,1806669235229;17,1560020446777;21,8139991760254
-43,516444;-20,904722;"Cyathea corcovadensis";7358;22,1380004882812;272;59;11,3666667938232;17,939998626709;21,3999996185303
-43,456111;-20,136111;"Asplenium geraense";5596;20,1340007781982;314;53;11,3316669464111;17,7760009765625;19,5860004425049
-42,443361;-19,629472;"Pityrogramma calomelanos";4444;25,3693332672119;238;42;11,6613330841064;18,1079998016357;24,6166667938232
-42,475389;-19,585639;"Pteris denticulata";4345;25,4146671295166;242;40;11,5190000534058;17,8719997406006;24,6586666107178
-42,485167;-19,638889;"Pteris denticulata";4443;25,3120002746582;240;40;11,4763336181641;17,8959999084473;24,5486660003662
-43,814361;-20,877917;"Anemia raddiana";7351;21,003999710083;282;63;11,246000289917;17,2719993591309;20,3920001983643
-43,450278;-20,11;"Asplenium praemorsum";5498;18,3939990997314;324;72;11,1300001144409;17,2320003509521;17,9020004272461
-42,077889;-20,067222;"Alsophila setosa";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-42,077889;-20,067222;"Pteris decurrens";5433;19,703332901001;246;91;12,0303335189819;18,7880001068115;19,017333984375
-43,479167;-20,096111;"Palhinhaea cernua";5497;18,775333404541;324;66;11,1310005187988;17,2159996032715;18,2706661224365
-43,45;-20,116667;"Asplenium mucronatum";5498;18,3939990997314;324;72;11,1300001144409;17,2320003509521;17,9020004272461
-43,45;-20,116667;"Hymenophyllum elegans";5498;18,3939990997314;324;72;11,1300001144409;17,2320003509521;17,9020004272461
-43,45;-20,116667;"Selaginella flexuosa";5498;18,3939990997314;324;72;11,1300001144409;17,2320003509521;17,9020004272461
-43,45;-20,116667;"Diplazium plantaginifolium";5498;18,3939990997314;324;72;11,1300001144409;17,2320003509521;17,9020004272461
-43,479167;-20,096111;"Hymenophyllum elegans";5497;18,775333404541;324;66;11,1310005187988;17,2159996032715;18,2706661224365
-41,110803;-19,832869;"Notholaena geraniifolia";4868;24,8393325805664;201;103;11,3506669998169;17,6479988098145;24,033332824707
-43,43025;-19,413722;"Asplenium praemorsum";3832;21,3859996795654;327;60;11,7423334121704;18,1919994354248;20,8973331451416
-43,43025;-19,413722;"Asplenium auriculatum";3832;21,3859996795654;327;60;11,7423334121704;18,1919994354248;20,8973331451416
-43,43025;-19,413722;"Asplenium pedicularifolium";3832;21,3859996795654;327;60;11,7423334121704;18,1919994354248;20,8973331451416
-43,43025;-19,413722;"Anemia phyllitidis";3832;21,3859996795654;327;60;11,7423334121704;18,1919994354248;20,8973331451416
-43,43025;-19,413722;"Asplenium serra";3832;21,3859996795654;327;60;11,7423334121704;18,1919994354248;20,8973331451416
