"est";"id";"scientificName";"names_wo_author"
"es";75052;"Uragoga laevis (DC.) Kuntze";"Uragoga laevis"
"es";75053;"Uragoga lagoensis (Müll.Arg.) Kuntze";"Uragoga lagoensis"
"es";75054;"Uragoga lanata (Müll.Arg.) Kuntze";"Uragoga lanata"
"es";75055;"Uragoga lanceifolia (Salisb.) Kuntze";"Uragoga lanceifolia"
"es";75056;"Uragoga lanceolata (Benth.) Kuntze";"Uragoga lanceolata"
"es";75057;"Uragoga langsdorffiana (Müll.Arg.) Kuntze";"Uragoga langsdorffiana"
"es";75058;"Uragoga langsdorffii (Müll.Arg.) Kuntze";"Uragoga langsdorffii"
"es";75059;"Uragoga lasiopus (Müll.Arg.) Kuntze";"Uragoga lasiopus"
"es";75060;"Uragoga lasiostylis (Müll.Arg.) Kuntze";"Uragoga lasiostylis"
"es";75061;"Uragoga latifolia (Aubl.) Kuntze";"Uragoga latifolia"
"es";75062;"Uragoga leiocarpa (Cham. & Schltdl.) Kuntze";"Uragoga leiocarpa"
"es";75063;"Uragoga leiocarpodes (Müll.Arg.) Kuntze";"Uragoga leiocarpodes"
"es";75064;"Uragoga leucophylla (Benth.) Kuntze";"Uragoga leucophylla"
"es";75065;"Uragoga ligularis (Rudge) Kuntze";"Uragoga ligularis"
"es";75066;"Uragoga lindleyana (Müll.Arg.) Kuntze";"Uragoga lindleyana"
"es";75067;"Uragoga longicollis (Benth. ex Oerst.) Kuntze";"Uragoga longicollis"
"es";75068;"Uragoga longicuspis (Müll.Arg.) Kuntze";"Uragoga longicuspis"
"es";75069;"Uragoga longiflora (Aubl.) Kuntze";"Uragoga longiflora"
"es";75070;"Uragoga longipedunculata (Gardner) Kuntze";"Uragoga longipedunculata"
"es";75071;"Uragoga longipes (Müll.Arg.) Kuntze";"Uragoga longipes"
"es";75072;"Uragoga longistipulata (Müll.Arg.) Kuntze";"Uragoga longistipulata"
"es";75073;"Uragoga lundiana (Müll.Arg.) Kuntze";"Uragoga lundiana"
"es";75074;"Uragoga lupulina (Benth.) Kuntze";"Uragoga lupulina"
"es";75075;"Uragoga macrantha (Gardner) Kuntze";"Uragoga macrantha"
"es";75076;"Uragoga macrobotrys (Ruiz & Pav.) Kuntze";"Uragoga macrobotrys"
"es";75077;"Uragoga macrocalyx (Mart.) Kuntze";"Uragoga macrocalyx"
"es";75078;"Uragoga macropoda (Ruiz & Pav.) Baill.";"Uragoga macropoda"
"es";75079;"Uragoga magnoliifolia (Kunth) Kuntze";"Uragoga magnoliifolia"
"es";75080;"Uragoga major (Cham.) Kuntze";"Uragoga major"
"es";75081;"Uragoga mamillaris (Müll.Arg.) Kuntze";"Uragoga mamillaris"
"es";75082;"Uragoga mandiocana (Müll.Arg.) Kuntze";"Uragoga mandiocana"
"es";75083;"Uragoga mannagettaei Kuntze";"Uragoga mannagettaei"
"es";75084;"Uragoga mansoana (Müll.Arg.) Kuntze";"Uragoga mansoana"
"es";75085;"Uragoga mapouria Kuntze";"Uragoga mapouria"
"es";75086;"Uragoga maranhana (Müll.Arg.) Kuntze";"Uragoga maranhana"
"es";75087;"Uragoga marcgravii (Spreng.) Baill.";"Uragoga marcgravii"
"es";75088;"Uragoga marginata (Sw.) Kuntze";"Uragoga marginata"
"es";75089;"Uragoga martiana (Müll.Arg.) Kuntze";"Uragoga martiana"
"es";75090;"Uragoga martiusii (Müll.Arg.) Kuntze";"Uragoga martiusii"
"es";75091;"Uragoga matogrossensis Kuntze";"Uragoga matogrossensis"
"es";75092;"Uragoga medians (Müll.Arg.) Kuntze";"Uragoga medians"
"es";75093;"Uragoga medusula (Müll.Arg.) Kuntze";"Uragoga medusula"
"es";75094;"Uragoga megapontica (Müll.Arg.) Kuntze";"Uragoga megapontica"
"es";75095;"Uragoga melanotricha (Müll.Arg.) Kuntze";"Uragoga melanotricha"
"es";75096;"Uragoga mesomorpha (Müll.Arg.) Kuntze";"Uragoga mesomorpha"
"es";75097;"Uragoga mesotropa (Müll.Arg.) Kuntze";"Uragoga mesotropa"
"es";75099;"Uragoga microdesmia (Oerst.) Kuntze";"Uragoga microdesmia"
"es";75285;"Uragoga triphylla (DC.) Kuntze";"Uragoga triphylla"
"es";75440;"Bumelia cuneifolia Rudge";"Bumelia cuneifolia"
"es";75449;"Bumelia obtusifolia subsp. typica Cronquist";"Bumelia obtusifolia"
"es";75454;"Bumelia sartorum var. latifolia Miq.";"Bumelia sartorum"
"es";75744;"Lucuma gnaphaloclados Mart.";"Lucuma gnaphaloclados"
"es";75750;"Lucuma hartii Hemsl.";"Lucuma hartii"
"es";75849;"Micropholis burchelliana Pierre";"Micropholis burchelliana"
"es";75874;"Micropholis portoricensis var. mesuifolia Pierre";"Micropholis portoricensis"
"es";75887;"Mimusops balata var. cruegeri Pierre";"Mimusops balata"
"es";75950;"Neoxythece wurdackii Aubrév.";"Neoxythece wurdackii"
"es";75964;"Oxythece robusta var. brevipetiolata Monach.";"Oxythece robusta"
"es";76285;"Sideroxylon ulei K.Krause";"Sideroxylon ulei"
"es";76454;"Typha abyssinica Rchb.f. ex Rohrb.";"Typha abyssinica"
"es";76468;"Typha angustifolia var. brownii (Kunth) Kronf.";"Typha angustifolia"
"es";76609;"Aloysia meyeri Moldenke";"Aloysia meyeri"
"es";76732;"Duranta plumieri var. ellisia F.M.Bailey";"Duranta plumieri"
"es";76792;"Lantana aristata (Schauer) Briq.";"Lantana aristata"
"es";76810;"Lantana brasiliensis Link";"Lantana brasiliensis"
"es";76811;"Lantana brasiliensis var. septentrionalis Moldenke";"Lantana brasiliensis"
"es";76843;"Lantana foetida Rusby";"Lantana foetida"
"es";76844;"Lantana fucata var. antillana Moldenke";"Lantana fucata"
"es";76845;"Lantana fucata var. longipes Moldenke";"Lantana fucata"
"es";76846;"Lantana fuscata K.Koch";"Lantana fuscata"
"es";76910;"Lantana sanguinea Medik.";"Lantana sanguinea"
"es";76911;"Lantana sarmentosa Spreng.";"Lantana sarmentosa"
"es";76914;"Lantana selloi Steud.";"Lantana selloi"
"es";76915;"Lantana sellowiana Link & Otto";"Lantana sellowiana"
"es";76919;"Lantana suaveolens Desf.";"Lantana suaveolens"
"es";76964;"Lippia bradeana var. velutina Moldenke";"Lippia bradeana"
"es";77130;"Petrea racemosa Nees";"Petrea racemosa"
"es";77182;"Stachytarpheta angustifolia var. brittoniae Moldenke";"Stachytarpheta angustifolia"
"es";77183;"Stachytarpheta australis Moldenke";"Stachytarpheta australis"
"es";77184;"Stachytarpheta australis var. neocaledonica Moldenke";"Stachytarpheta australis"
"es";77185;"Stachytarpheta bifurca Benth.";"Stachytarpheta bifurca"
"es";77186;"Stachytarpheta bogoriensis Zoll. & Moritzi";"Stachytarpheta bogoriensis"
"es";77187;"Stachytarpheta canescens var. bahiensis Moldenke";"Stachytarpheta canescens"
"es";77188;"Stachytarpheta canescens var. elliptica Moldenke";"Stachytarpheta canescens"
"es";77189;"Stachytarpheta canescens var. morii Moldenke";"Stachytarpheta canescens"
"es";77240;"Stachytarpheta zuccagni Roem. & Schult.";"Stachytarpheta zuccagni"
"es";77247;"Tamonea curassavica var. cardenasii (Moldenke) N.O'Leary et al.";"Tamonea curassavica"
"es";77248;"Tamonea curassavica var. parvifolia (Moldenke) N.O'Leary et al.";"Tamonea curassavica"
"es";77249;"Tamonea curassavica var. yucatanensis (Moldenke) N.O'Leary et al.";"Tamonea curassavica"
"es";77320;"Verbena catharinae Moldenke";"Verbena catharinae"
"es";77321;"Verbena cayennensis Rich.";"Verbena cayennensis"
"es";77322;"Verbena chacensis Moldenke";"Verbena chacensis"
"es";77323;"Verbena chamaedryfolia Juss.";"Verbena chamaedryfolia"
"es";77324;"Verbena chamaedryfolia var. melindroides (Cham.) Schauer";"Verbena chamaedryfolia"
"es";77325;"Verbena chamissonis Walp.";"Verbena chamissonis"
"es";77326;"Verbena citriodora (Lam.) Cav.";"Verbena citriodora"
"es";77329;"Verbena cuneata Willd. ex Spreng.";"Verbena cuneata"
"es";77502;"Zappania jamaicensis (L.) Lam.";"Zappania jamaicensis"
"es";77505;"Zappania mutabilis (Jacq.) Lam.";"Zappania mutabilis"
"es";77506;"Zappania nodiflora (L.) Lam.";"Zappania nodiflora"
"es";77507;"Zappania odorata Pers.";"Zappania odorata"
"es";77509;"Zappania repens (Bertol.) Bertol.";"Zappania repens"
"es";77849;"Habranthus duarteanus Ravenna";"Habranthus duarteanus"
"es";77950;"Ditassa magisteriana Rapini";"Ditassa magisteriana"
"es";77964;"Matelea oxypetaloides Morillo";"Matelea oxypetaloides"
"es";77980;"Begonia itajaiensis Brade";"Begonia itajaiensis"
"es";78104;"Conyza floribunda Kunth";"Conyza floribunda"
"es";78160;"Senecio fastigiaticephalus Cabrera";"Senecio fastigiaticephalus"
"es";78161;"Senecio goyazensis (Gardner) Cabrera";"Senecio goyazensis"
"es";78162;"Senecio graciellae Cabrera";"Senecio graciellae"
"es";78163;"Senecio kuhlmannii Cabrera";"Senecio kuhlmannii"
"es";78164;"Senecio promatensis Matzenb.";"Senecio promatensis"
"es";78165;"Senecio riograndensis Matzenb.";"Senecio riograndensis"
"es";78166;"Senecio tropicalis Cabrera";"Senecio tropicalis"
"es";78167;"Stifftia axillaris G.M.Barroso & Vinha";"Stifftia axillaris"
"es";78168;"Stifftia uniflora Ducke";"Stifftia uniflora"
"es";78169;"Stilpnopappus pantanalensis H.Rob.";"Stilpnopappus pantanalensis"
"es";78370;"Kielmeyera juruenensis Saddi";"Kielmeyera juruenensis"
"es";78389;"Tovomitidium clusiiflorum Ducke";"Tovomitidium clusiiflorum"
"es";78403;"Humiriastrum cuspidatum var. glabriflorum (Ducke) Cuatrec.";"Humiriastrum cuspidatum"
"es";78420;"Vantanea tuberculata Ducke";"Vantanea tuberculata"
"es";78425;"Emmotum holosericeum Ducke";"Emmotum holosericeum"
"es";78427;"Leretia parviflora Ducke";"Leretia parviflora"
"es";78445;"Aniba santalodora Ducke";"Aniba santalodora"
"es";78453;"Cinnamomum rubrinervium Lorea-Hern.";"Cinnamomum rubrinervium"
"es";78464;"Licaria fluminensis Vattimo-Gil";"Licaria fluminensis"
"es";78469;"Nectandra riedelii var. longipaniculata Vattimo-Gil";"Nectandra riedelii"
"es";78495;"Silvia subcordata Ducke";"Silvia subcordata"
"es";78497;"Systemonodaphne macrantha Kosterm.";"Systemonodaphne macrantha"
"es";78498;"Cariniana multiflora Ducke";"Cariniana multiflora"
"es";78500;"Gustavia longepetiolata Huber";"Gustavia longepetiolata"
"es";78514;"Bauhinia carvalhoi Vaz";"Bauhinia carvalhoi"
"es";78530;"Bauhinia parviloba Ducke";"Bauhinia parviloba"
"es";78531;"Bauhinia pinheiroi Wunderlin";"Bauhinia pinheiroi"
"es";78537;"Bauhinia viscidula Harms";"Bauhinia viscidula"
"es";78545;"Cassia altoana H.S.Irwin & Barneby";"Cassia altoana"
"es";78546;"Cassia amazonica Ducke";"Cassia amazonica"
"es";78547;"Cassia aspleniifolia H.S.Irwin & Barneby";"Cassia aspleniifolia"
"es";78552;"Cassia belemii H.S.Irwin & Barneby var. belemii";"Cassia belemii"
"es";78559;"Cassia cavalcantina H.S.Irwin & Barneby";"Cassia cavalcantina"
"es";78708;"Hymenaea altissima Ducke";"Hymenaea altissima"
"es";78713;"Hymenaea rubriflora Ducke";"Hymenaea rubriflora"
"es";78740;"Moldenhawera nitida H.S.Irwin & Arroyo";"Moldenhawera nitida"
"es";78742;"Peltogyne altissima Ducke";"Peltogyne altissima"
"es";78743;"Peltogyne angustiflora Ducke";"Peltogyne angustiflora"
"es";78744;"Peltogyne campestris Huber ex Ducke";"Peltogyne campestris"
"es";78745;"Peltogyne campestris var. rigida (Ducke) M.F.Silva";"Peltogyne campestris"
"es";78747;"Peltogyne catingae var. glabra W.A.Rodrigues";"Peltogyne catingae"
"es";78748;"Peltogyne chrysopis Barneby";"Peltogyne chrysopis"
"es";78749;"Peltogyne excelsa Ducke";"Peltogyne excelsa"
"es";78750;"Peltogyne gracilipes Ducke";"Peltogyne gracilipes"
"es";78782;"Swartzia alternifoliolata Mansano";"Swartzia alternifoliolata"
"es";78805;"Swartzia linharensis Mansano";"Swartzia linharensis"
"es";78816;"Swartzia sericea Vogel";"Swartzia sericea"
"es";78828;"Tachigali grandiflora Huber";"Tachigali grandiflora"
"es";78834;"Tachigali ptychophysca Spruce ex Benth.";"Tachigali ptychophysca"
"es";78836;"Zollernia magnifica A.M.Carvalho & Barneby";"Zollernia magnifica"
"es";78841;"Acacia polyphylla var. giganticarpa G.P.Lewis";"Acacia polyphylla"
"es";78849;"Calliandra kuhlmannii Hoehne";"Calliandra kuhlmannii"
"es";78871;"Inga lateriflora Miq.";"Inga lateriflora"
"es";78872;"Inga lateriflora var. latior Ducke";"Inga lateriflora"
"es";78874;"Inga micradenia Spruce ex Benth.";"Inga micradenia"
"es";78875;"Inga negrensis Spruce ex Benth.";"Inga negrensis"
"es";78876;"Inga obidensis Ducke";"Inga obidensis"
"es";78877;"Inga obidensis var. pilosa Ducke";"Inga obidensis"
"es";78878;"Inga odoratissima Ducke";"Inga odoratissima"
"es";78879;"Inga panurensis Spruce ex Benth.";"Inga panurensis"
"es";78950;"Piptadenia laxipinna G.M.Barroso";"Piptadenia laxipinna"
"es";78951;"Piptadenia minutiflora Ducke";"Piptadenia minutiflora"
"es";78952;"Piptadenia opacifolia Ducke";"Piptadenia opacifolia"
"es";78954;"Pithecellobium acacioides Ducke";"Pithecellobium acacioides"
"es";78955;"Pithecellobium adenophorum Ducke";"Pithecellobium adenophorum"
"es";78956;"Pithecellobium amplissimum Ducke";"Pithecellobium amplissimum"
"es";78957;"Pithecellobium anajuliae Rizzini";"Pithecellobium anajuliae"
"es";78958;"Pithecellobium arenarium Ducke";"Pithecellobium arenarium"
"es";78959;"Pithecellobium basijugum Ducke";"Pithecellobium basijugum"
"es";78964;"Pithecellobium divaricatum Benth.";"Pithecellobium divaricatum"
"es";79096;"Machaerium complanatum Ducke";"Machaerium complanatum"
"es";79106;"Martiodendron fluminense Lombardi";"Martiodendron fluminense"
"es";79120;"Ormosia heterophylla Pires";"Ormosia heterophylla"
"es";79123;"Ormosia micrantha Ducke";"Ormosia micrantha"
"es";79131;"Petaladenium urceoliferum Ducke";"Petaladenium urceoliferum"
"es";79155;"Tipuana sericea Ducke";"Tipuana sericea"
"es";79285;"Microlicia alvarengae var. glabrata Brade";"Microlicia alvarengae"
"es";79440;"Stylogyne amazonica Mez";"Stylogyne amazonica"
"es";79449;"Pisonia duckei Huber";"Pisonia duckei"
"es";79454;"Elvasia capixaba Fraga & Saavedra";"Elvasia capixaba"
"es";79455;"Elvasia gigantifolia Fraga & Saavedra";"Elvasia gigantifolia"
"es";79456;"Elvasia kollmannii Fraga & Saavedra";"Elvasia kollmannii"
"es";79468;"Cathedra aestuaria Sleumer";"Cathedra aestuaria"
"es";79475;"Dulacia glazioviana Taub.";"Dulacia glazioviana"
"es";79482;"Tetrastylidium janeirense Kuhlm.";"Tetrastylidium janeirense"
"es";79501;"Passiflora faroana Harms";"Passiflora faroana"
"es";79502;"Passiflora guedesii Huber";"Passiflora guedesii"
"es";79504;"Passiflora tholozanii Sacco";"Passiflora tholozanii"
"es";79505;"Ottonia villosa var. minensis E.F.Guim.";"Ottonia villosa"
"es";79507;"Peperomia castelosensis Yunck.";"Peperomia castelosensis"
"es";79508;"Peperomia cordigera var. pililamina Yunck.";"Peperomia cordigera"
"es";79519;"Piper giordanoi E.F.Guim. & D.Monteiro";"Piper giordanoi"
"es";79673;"Sterigmapetalum obovatum Kuhlm.";"Sterigmapetalum obovatum"
"es";79739;"Piriqueta corumbensis Moura";"Piriqueta corumbensis"
"es";79790;"Qualea lancifolia Ducke";"Qualea lancifolia"
"es";79791;"Qualea macropetala Spruce ex Warm.";"Qualea macropetala"
"es";79792;"Qualea retusa Spruce ex Warm.";"Qualea retusa"
"es";79793;"Qualea retusa var. coriacea Ducke";"Qualea retusa"
"es";79794;"Qualea rupicola Ducke";"Qualea rupicola"
"es";79795;"Qualea sprucei Warm.";"Qualea sprucei"
"es";79796;"Qualea suprema Ducke";"Qualea suprema"
"es";79797;"Qualea themistoclesii Ducke";"Qualea themistoclesii"
"es";79798;"Vochysia angustifolia Ducke";"Vochysia angustifolia"
"es";79799;"Vochysia assua Stafleu";"Vochysia assua"
"es";79800;"Vochysia catingae Ducke";"Vochysia catingae"
"es";79801;"Vochysia complicata Ducke";"Vochysia complicata"
"es";79802;"Vochysia densiflora Spruce ex Warm.";"Vochysia densiflora"
"es";79803;"Vochysia ingens Ducke";"Vochysia ingens"
"es";79804;"Vochysia inundata Ducke";"Vochysia inundata"
"es";79805;"Vochysia inundata var. venosa Ducke";"Vochysia inundata"
"es";79806;"Vochysia mapuerae Huber ex Ducke";"Vochysia mapuerae"
"es";79807;"Vochysia maxima Ducke";"Vochysia maxima"
"es";79808;"Vochysia obidensis Ducke";"Vochysia obidensis"
"es";79809;"Vochysia pachyantha Ducke";"Vochysia pachyantha"
"es";79816;"Vochysia splendens Warm.";"Vochysia splendens"
"es";79849;"Justicia dubiosa Lindau";"Justicia dubiosa"
"es";79917;"Avicennia germinans (L.) L.";"Avicennia germinans"
"es";80285;"Mandevilla steyermarkii Woodson";"Mandevilla steyermarkii"
"es";80310;"Rauwolfia macrantha K.Schum. ex Markgr.";"Rauwolfia macrantha"
"es";80311;"Rauwolfia matfeldiana Markgr.";"Rauwolfia matfeldiana"
"es";80312;"Rauwolfia pachyphylla Markgr.";"Rauwolfia pachyphylla"
"es";80313;"Rauwolfia paraensis Ducke";"Rauwolfia paraensis"
"es";80314;"Rauwolfia pentaphylla Ducke";"Rauwolfia pentaphylla"
"es";80315;"Rauwolfia polyphylla Benth.";"Rauwolfia polyphylla"
"es";80316;"Rauwolfia praecox K.Schum. ex Markgr.";"Rauwolfia praecox"
"es";80317;"Rauwolfia sellowii Müll.Arg.";"Rauwolfia sellowii"
"es";80318;"Rauwolfia sprucei Müll.Arg.";"Rauwolfia sprucei"
"es";80319;"Rauwolfia ternifolia Kunth";"Rauwolfia ternifolia"
"es";80440;"Dieffenbachia alexiadesii Croat";"Dieffenbachia alexiadesii"
"es";80449;"Dieffenbachia seguine var. irrorata (Schott) Engl.";"Dieffenbachia seguine"
"es";80454;"Heteropsis duckeana M.L.Soares";"Heteropsis duckeana"
"es";80468;"Philodendron amplectans A.C.Sm.";"Philodendron amplectans"
"es";80750;"Vernonia eremophila Mart. ex DC.";"Vernonia eremophila"
"es";81250;"Cordia acutifolia Fresen.";"Cordia acutifolia"
"es";81285;"Cordia naidophila I.M.Johnst.";"Cordia naidophila"
"es";81440;"Dacryodes nitens Cuatrec.";"Dacryodes nitens"
"es";81468;"Protium leptostachyum Cuatrec.";"Protium leptostachyum"
"es";81603;"Coussapoa parvifolia Standl.";"Coussapoa parvifolia"
"es";81604;"Coussapoa prancei C.C.Berg";"Coussapoa prancei"
"es";81609;"Coussapoa tessmannii Mildbr.";"Coussapoa tessmannii"
"es";81612;"Pourouma acuminata Mart. ex Miq.";"Pourouma acuminata"
"es";81613;"Pourouma apiculata Spruce ex Benoist";"Pourouma apiculata"
"es";81615;"Pourouma aurea Mildbr.";"Pourouma aurea"
"es";81620;"Pourouma elliptica Standl.";"Pourouma elliptica"
"es";81621;"Pourouma ferruginea Standl.";"Pourouma ferruginea"
"es";81623;"Pourouma formicarum Ducke";"Pourouma formicarum"
"es";81624;"Pourouma heterophylla Mart. ex Miq.";"Pourouma heterophylla"
"es";81625;"Pourouma isophlebia Standl.";"Pourouma isophlebia"
"es";81626;"Pourouma longipendula Ducke";"Pourouma longipendula"
"es";81627;"Pourouma melinonii Benoist";"Pourouma melinonii"
"es";81628;"Pourouma mildbraediana Standl.";"Pourouma mildbraediana"
"es";81630;"Pourouma myrmecophila Ducke";"Pourouma myrmecophila"
"es";81632;"Pourouma phaeotricha Mildbr.";"Pourouma phaeotricha"
"es";81633;"Pourouma populifolia Standl.";"Pourouma populifolia"
"es";81637;"Pourouma umbellata Standl.";"Pourouma umbellata"
"es";81639;"Cheiloclinium articulatum (A.C.Sm.) A.C.Sm.";"Cheiloclinium articulatum"
"es";81640;"Cheiloclinium klugii A.C.Sm.";"Cheiloclinium klugii"
"es";81641;"Cheiloclinium krukovii (A.C. Sm.) A.C. Sm.";"Cheiloclinium krukovii"
"es";81642;"Cheiloclinium minutiflorum (A.C. Sm.) A.C. Sm.";"Cheiloclinium minutiflorum"
"es";81643;"Cheiloclinium parviflorum (Miers) A.C.Sm.";"Cheiloclinium parviflorum"
"es";81644;"Cheiloclinium podostemmum (Sandwith) A.C.Sm.";"Cheiloclinium podostemmum"
"es";81645;"Cuervea kappleriana (Miq.) A.C. Sm.";"Cuervea kappleriana"
"es";81646;"Hippocratea aspera Lam.";"Hippocratea aspera"
"es";81647;"Hippocratea copiosiflora Miers";"Hippocratea copiosiflora"
"es";81649;"Hippocratea malpighiaefolia Rudge";"Hippocratea malpighiaefolia"
"es";81650;"Hippocratea ovata Lam.";"Hippocratea ovata"
"es";81651;"Hylenaea comosa Miers";"Hylenaea comosa"
"es";81652;"Hylenaea unguiculata Mennega";"Hylenaea unguiculata"
"es";81653;"Maytenus ebenifolia Reissek";"Maytenus ebenifolia"
"es";81654;"Maytenus guyanensis Klotzsch ex Reissek";"Maytenus guyanensis"
"es";81655;"Maytenus laevis Reissek";"Maytenus laevis"
"es";81656;"Maytenus laurina Briq.";"Maytenus laurina"
"es";81657;"Maytenus micrantha A.C.Sm.";"Maytenus micrantha"
"es";81658;"Maytenus myrsinoides Reissek";"Maytenus myrsinoides"
"es";81659;"Peritassa rorida Miers";"Peritassa rorida"
"es";81660;"Peritassa granulata (Urb.) A.C. Sm.";"Peritassa granulata"
"es";81662;"Pristimera andina Miers";"Pristimera andina"
"es";81663;"Pristimera tenuiflora (Mart. ex Peyr.) A.C. Sm.";"Pristimera tenuiflora"
"es";81664;"Salacia amplectens A.C. Sm.";"Salacia amplectens"
"es";81665;"Salacia amygdalina Peyr.";"Salacia amygdalina"
"es";81666;"Salacia articulata A.C. Sm.";"Salacia articulata"
"es";81667;"Salacia bullata Mennega";"Salacia bullata"
"es";81670;"Salacia cognata (Miers) Peyr.";"Salacia cognata"
"es";81671;"Salacia congestiflora A.C.Sm.";"Salacia congestiflora"
"es";81672;"Salacia cuspidata A.C. Sm.";"Salacia cuspidata"
"es";81673;"Salacia cylindrocarpa A.C.Sm.";"Salacia cylindrocarpa"
"es";81675;"Salacia divaricata A.C. Sm.";"Salacia divaricata"
"es";81676;"Salacia dulcis Benth.";"Salacia dulcis"
"es";81678;"Salacia gracilis A.C.Sm.";"Salacia gracilis"
"es";81679;"Salacia kanukuensis A.C. Sm.";"Salacia kanukuensis"
"es";81680;"Salacia krukovii A.C. Sm.";"Salacia krukovii"
"es";81682;"Salacia lacunosa (Miers) Peyr.";"Salacia lacunosa"
"es";81683;"Salacia laevigata (Hoffmanns. ex Link) DC.";"Salacia laevigata"
"es";81685;"Salacia laxiflora (Benth.) Peyr.";"Salacia laxiflora"
"es";81686;"Salacia lineolata A.C.Sm.";"Salacia lineolata"
"es";81687;"Salacia martiana Miers (Peyr.)";"Salacia martiana"
"es";81688;"Salacia megistophylla Standl.";"Salacia megistophylla"
"es";81689;"Salacia micrantha (Mart.) G.Don";"Salacia micrantha"
"es";81690;"Salacia minutiflora A.C. Sm.";"Salacia minutiflora"
"es";81691;"Salacia miqueliana Loes.";"Salacia miqueliana"
"es";81692;"Salacia multiflora (Lam.) DC.";"Salacia multiflora"
"es";81693;"Salacia nectandrifolia A.C. Sm.";"Salacia nectandrifolia"
"es";81694;"Salacia obovata (Rich.) Peyr.";"Salacia obovata"
"es";81695;"Salacia opacifolia (J.F.Macbr.) A.C. Sm.";"Salacia opacifolia"
"es";81696;"Salacia pedunculata A.C.Sm.";"Salacia pedunculata"
"es";81697;"Salacia petiolata A.C. Sm.";"Salacia petiolata"
"es";81698;"Salacia pittieriana A.C. Sm.";"Salacia pittieriana"
"es";81699;"Salacia richardi Peyr.";"Salacia richardi"
"es";81816;"Clusia planchoniana Engl.";"Clusia planchoniana"
"es";81895;"Tovomita obovata Engl.";"Tovomita obovata"
"es";82285;"Pinzona coriacea Mart. & Zucc.";"Pinzona coriacea"
"es";82454;"Croton glandularis .";"Croton glandularis"
"es";82468;"Croton spiraeifolius Jabl.";"Croton spiraeifolius"
"es";82648;"Ateleia glazioveana Baill.";"Ateleia glazioveana"
"es";82750;"Cassia adiantifolia var. pteridophylla (Sandwith) Ducke";"Cassia adiantifolia"
"es";82816;"Cassia obtusifolia L.";"Cassia obtusifolia"
"es";82849;"Cassia stenocarpa Vogel";"Cassia stenocarpa"
"es";82850;"Cassia supplex Mart. ex Benth.";"Cassia supplex"
"es";82851;"Cassia swartzioides Ducke";"Cassia swartzioides"
"es";82852;"Cassia swartzioides var. scarlatina (Ducke) H.S.Irwin & Barneby";"Cassia swartzioides"
"es";82853;"Cassia sylvestris Vell.";"Cassia sylvestris"
"es";82854;"Cassia tagera Lam.";"Cassia tagera"
"es";82856;"Cassia tetraphylla Desv.";"Cassia tetraphylla"
"es";82857;"Cassia tetraphylla var. aurivilla H.S.Irwin";"Cassia tetraphylla"
"es";82858;"Cassia tetraphylla var. brevipes (Benth.) H.S.Irwin";"Cassia tetraphylla"
"es";82874;"Centrosema plumieri (Turpin ex Pers.) Benth.";"Centrosema plumieri"
"es";82884;"Chamaecrista bahiae (H.S.Irwin) H.S.Irwin & Barneby";"Chamaecrista bahiae"
"es";82887;"Chamaecrista campestris H.S.Irwin & Barneby";"Chamaecrista campestris"
"es";82895;"Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby";"Chamaecrista eitenorum"
"es";82950;"Clitoria falcata var. aurantiaca (Benth.) Fantz";"Clitoria falcata"
"es";82964;"Copaifera coriacea Mart.";"Copaifera coriacea"
"es";83196;"Hymenaea aurea Y.T.Lee & Langenh.";"Hymenaea aurea"
"es";83285;"Lonchocarpus denudatus var. villosus Huber";"Lonchocarpus denudatus"
"es";83440;"Mimosa orthocarpa Spruce ex Benth.";"Mimosa orthocarpa"
"es";83449;"Mimosa pudica L.";"Mimosa pudica"
"es";83454;"Mimosa pusilliceps Barneby";"Mimosa pusilliceps"
"es";83468;"Mimosa somnians Humb. & Bonpl. ex Willd.";"Mimosa somnians"
"es";83700;"Senna chrysocarpa (Desv.) H.S.Irwin & Barneby";"Senna chrysocarpa"
"es";83701;"Senna cornigera H.S.Irwin & Barneby";"Senna cornigera"
"es";83702;"Senna gardneri (Benth.) H.S.Irwin & Barneby";"Senna gardneri"
"es";83703;"Senna georgica H.S.Irwin & Barneby";"Senna georgica"
"es";83704;"Senna kuhlmannii Hoehne";"Senna kuhlmannii"
"es";83705;"Senna lechriosperma H.S.Irwin & Barneby";"Senna lechriosperma"
"es";83706;"Senna lucens Vogel";"Senna lucens"
"es";83707;"Senna oblongifolia (Vogel) H.S.Irwin & Barneby";"Senna oblongifolia"
"es";83709;"Senna pendula var. glabrata (Vogel) H.S.Irwin & Barneby";"Senna pendula"
"es";83881;"Zygia claviflora (Benth.) Barneby & J.W.Grimes";"Zygia claviflora"
"es";83885;"Zygia inundata (Ducke) H.C.Lima ex Barneby & Grimes";"Zygia inundata"
"es";83886;"Zygia latifolia var. lasiopus (Benth.) Barneby & J.W.Grimes";"Zygia latifolia"
"es";83889;"Zygia racemosa (Ducke) Barneby & J.W.Grimes";"Zygia racemosa"
"es";83891;"Zygia selloi (Benth.) L.Rico";"Zygia selloi"
"es";83892;"Zygia transamazonica Barneby & J.W.Grimes";"Zygia transamazonica"
"es";83893;"Zygia trunciflora (Ducke) L.Rico";"Zygia trunciflora"
